CHF,SEK,ZAR,NOK,DKK,15,AUD,49,JPY,19,1,Date
3.8678,0.4321,0.2738,0.4671,0.5629,2.9049,2.9363,4.1875,3.7063,4.7072,3.848,10/21/2016
3.8763,0.4342,0.2752,0.4704,0.5654,2.9123,2.9374,4.2068,3.6978,4.7066,3.835,10/20/2016
3.861,0.4332,0.2746,0.4686,0.5643,2.9137,2.9291,4.1993,3.691,4.6969,3.819,10/19/2016
3.862,0.4338,0.2721,0.4682,0.5649,2.919,2.9315,4.204,3.671,4.6746,3.817,10/18/2016
3.862,0.433,0.2674,0.4663,0.5649,2.8894,2.9052,4.2025,3.6626,4.6603,3.815,10/17/2016
3.862,0.433,0.2674,0.4663,0.5649,2.8894,2.9052,4.2025,3.6626,4.6603,3.815,10/16/2016
3.862,0.433,0.2674,0.4663,0.5649,2.8894,2.9052,4.2025,3.6626,4.6603,3.815,10/15/2016
3.862,0.433,0.2674,0.4663,0.5649,2.8894,2.9052,4.2025,3.6626,4.6603,3.815,10/14/2016
3.8565,0.4319,0.2661,0.4642,0.5649,2.8784,2.8781,4.2028,3.6711,4.6517,3.814,10/13/2016
3.8629,0.4378,0.2737,0.4672,0.5687,2.8604,2.8773,4.2315,3.6664,4.709,3.791,10/12/2016
3.8629,0.4378,0.2737,0.4672,0.5687,2.8604,2.8773,4.2315,3.6664,4.709,3.791,10/11/2016
3.8629,0.4378,0.2737,0.4672,0.5687,2.8604,2.8773,4.2315,3.6664,4.709,3.791,10/10/2016
3.8591,0.4379,0.271,0.4682,0.5666,2.8629,2.8729,4.215,3.652,4.7166,3.794,10/9/2016
3.8591,0.4379,0.271,0.4682,0.5666,2.8629,2.8729,4.215,3.652,4.7166,3.794,10/8/2016
3.8591,0.4379,0.271,0.4682,0.5666,2.8629,2.8729,4.215,3.652,4.7166,3.794,10/7/2016
3.8622,0.4394,0.2741,0.4695,0.5679,2.8629,2.8673,4.2263,3.6511,4.805,3.778,10/6/2016
3.8689,0.4405,0.2754,0.4708,0.5698,2.86,2.8762,4.2405,3.6651,4.8106,3.778,10/5/2016
3.8805,0.4373,0.2678,0.4674,0.564,2.8552,2.8611,4.203,3.7198,4.8717,3.758,10/4/2016
3.8805,0.4373,0.2678,0.4674,0.564,2.8552,2.8611,4.203,3.7198,4.8717,3.758,10/3/2016
3.8805,0.4373,0.2678,0.4674,0.564,2.8552,2.8611,4.203,3.7198,4.8717,3.758,10/2/2016
3.8805,0.4373,0.2678,0.4674,0.564,2.8552,2.8611,4.203,3.7198,4.8717,3.758,10/1/2016
3.8805,0.4373,0.2678,0.4674,0.564,2.8552,2.8611,4.203,3.7198,4.8717,3.758,9/30/2016
3.8752,0.438,0.2723,0.4662,0.5655,2.87,2.8781,4.2144,3.7003,4.8928,3.755,9/29/2016
3.8658,0.4378,0.2761,0.4634,0.5652,2.8412,2.8787,4.2117,3.7328,4.8915,3.758,9/28/2016
3.8657,0.4374,0.2768,0.4615,0.5648,2.8302,2.8679,4.2083,3.7334,4.8577,3.746,9/27/2016
3.8882,0.4411,0.2753,0.4636,0.568,2.8533,2.8692,4.2335,3.7469,4.872,3.765,9/26/2016
3.8769,0.4404,0.2763,0.4628,0.5654,2.877,2.8709,4.2155,3.722,4.8953,3.76,9/25/2016
3.8769,0.4404,0.2763,0.4628,0.5654,2.877,2.8709,4.2155,3.722,4.8953,3.76,9/24/2016
3.8769,0.4404,0.2763,0.4628,0.5654,2.877,2.8709,4.2155,3.722,4.8953,3.76,9/23/2016
3.8843,0.4407,0.2796,0.463,0.5665,2.8846,2.8792,4.2236,3.7332,4.9129,3.759,9/22/2016
3.8681,0.44,0.276,0.456,0.5648,2.872,2.8717,4.2106,3.736,4.9082,3.778,9/21/2016
3.8585,0.441,0.2717,0.4555,0.5668,2.8542,2.8502,4.2233,3.7064,4.8955,3.776,9/20/2016
3.8477,0.4405,0.2696,0.4557,0.5657,2.8698,2.8493,4.2148,3.709,4.927,3.775,9/19/2016
3.8645,0.4423,0.2665,0.4559,0.5674,2.8593,2.8232,4.2251,3.687,4.9671,3.762,9/18/2016
3.8645,0.4423,0.2665,0.4559,0.5674,2.8593,2.8232,4.2251,3.687,4.9671,3.762,9/17/2016
3.8645,0.4423,0.2665,0.4559,0.5674,2.8593,2.8232,4.2251,3.687,4.9671,3.762,9/16/2016
3.8829,0.4447,0.2647,0.4583,0.5704,2.8631,2.8239,4.2478,3.6953,4.9947,3.779,9/15/2016
3.8805,0.4454,0.2642,0.4584,0.5709,2.8751,2.8282,4.2495,3.6861,4.9987,3.786,9/14/2016
3.8801,0.4447,0.2636,0.4588,0.5693,2.8779,2.8384,4.2373,3.6879,4.9981,3.772,9/13/2016
3.869,0.4427,0.26,0.4568,0.5686,2.876,2.8339,4.232,3.7,5.0092,3.771,9/12/2016
3.8588,0.4448,0.2634,0.458,0.5687,2.9021,2.8637,4.2327,3.677,4.9917,3.754,9/11/2016
3.8588,0.4448,0.2634,0.458,0.5687,2.9021,2.8637,4.2327,3.677,4.9917,3.754,9/10/2016
3.8588,0.4448,0.2634,0.458,0.5687,2.9021,2.8637,4.2327,3.677,4.9917,3.754,9/9/2016
3.8798,0.4463,0.2697,0.4608,0.5692,2.9126,2.8949,4.2361,3.6891,5.0062,3.749,9/8/2016
3.8877,0.4455,0.2682,0.4611,0.5688,2.9319,2.8907,4.2339,3.7078,5.0342,3.766,9/7/2016
3.8473,0.4411,0.2656,0.4569,0.5653,2.9204,2.8767,4.2057,3.6457,5.0209,3.766,9/6/2016
3.8479,0.4402,0.2625,0.4546,0.565,2.9114,2.8593,4.2042,3.6473,5.0219,3.768,9/5/2016
3.8447,0.4397,0.257,0.4522,0.5668,2.8749,2.8416,4.2172,3.6369,5.0027,3.768,9/4/2016
3.8447,0.4397,0.257,0.4522,0.5668,2.8749,2.8416,4.2172,3.6369,5.0027,3.768,9/3/2016
3.8447,0.4397,0.257,0.4522,0.5668,2.8749,2.8416,4.2172,3.6369,5.0027,3.768,9/2/2016
3.8347,0.4407,0.257,0.4528,0.5656,2.8766,2.8446,4.209,3.6427,4.9985,3.775,9/1/2016
3.8481,0.4435,0.2618,0.4549,0.567,2.8897,2.8441,4.2197,3.6689,4.973,3.786,8/31/2016
3.8602,0.4446,0.2621,0.4551,0.5673,2.9024,2.8575,4.2237,3.6972,4.9585,3.782,8/30/2016
3.8744,0.4465,0.2614,0.4563,0.5691,2.9118,2.8626,4.2373,3.709,4.9593,3.788,8/29/2016
3.8851,0.4469,0.2646,0.4568,0.5693,2.9092,2.8658,4.2386,3.7381,4.9635,3.754,8/28/2016
3.8851,0.4469,0.2646,0.4568,0.5693,2.9092,2.8658,4.2386,3.7381,4.9635,3.754,8/27/2016
3.8851,0.4469,0.2646,0.4568,0.5693,2.9092,2.8658,4.2386,3.7381,4.9635,3.754,8/26/2016
3.9048,0.4482,0.2673,0.4594,0.5716,2.9173,2.8695,4.2549,3.7514,4.9756,3.768,8/25/2016
3.9047,0.4494,0.2673,0.4602,0.5711,2.9181,2.8762,4.2508,3.7658,4.9942,3.774,8/24/2016
3.9174,0.451,0.2788,0.4588,0.5737,2.9199,2.88,4.2702,3.7611,4.9667,3.768,8/23/2016
3.9257,0.4503,0.2773,0.4585,0.574,2.9266,2.8757,4.2715,3.7612,4.9488,3.781,8/22/2016
3.9419,0.4506,0.2792,0.4603,0.5741,2.9399,2.8756,4.2725,3.7648,4.9502,3.771,8/21/2016
3.9419,0.4506,0.2792,0.4603,0.5741,2.9399,2.8756,4.2725,3.7648,4.9502,3.771,8/20/2016
3.9419,0.4506,0.2792,0.4603,0.5741,2.9399,2.8756,4.2725,3.7648,4.9502,3.771,8/19/2016
3.9434,0.4518,0.2833,0.4627,0.575,2.9461,2.9035,4.2781,3.7662,4.9668,3.776,8/18/2016
3.9373,0.4502,0.2815,0.4602,0.5741,2.941,2.8903,4.2723,3.7648,4.9313,3.791,8/17/2016
3.9211,0.4501,0.2847,0.4622,0.5717,2.9411,2.9174,4.2536,3.771,4.8987,3.775,8/16/2016
3.9107,0.45,0.2836,0.4639,0.5719,2.947,2.9203,4.2553,3.7679,4.9131,3.808,8/15/2016
3.9092,0.451,0.2843,0.4629,0.5714,2.9376,2.9297,4.2512,3.734,4.9394,3.811,8/14/2016
3.9092,0.451,0.2843,0.4629,0.5714,2.9376,2.9297,4.2512,3.734,4.9394,3.811,8/13/2016
3.9092,0.451,0.2843,0.4629,0.5714,2.9376,2.9297,4.2512,3.734,4.9394,3.811,8/12/2016
3.9102,0.4502,0.2861,0.4605,0.5714,2.9217,2.9405,4.2494,3.7587,4.9497,3.811,8/11/2016
3.9028,0.4493,0.2873,0.4598,0.5731,2.9286,2.9499,4.2632,3.7664,4.9881,3.811,8/10/2016
3.8861,0.4469,0.2821,0.4524,0.5696,2.903,2.9278,4.2355,3.7383,4.9598,3.82,8/9/2016
3.9002,0.4464,0.2801,0.4513,0.571,2.9081,2.9238,4.2464,3.7415,5.006,3.829,8/8/2016
3.919,0.4484,0.2792,0.4531,0.5722,2.9349,2.9246,4.2551,3.7785,5.0177,3.821,8/7/2016
3.919,0.4484,0.2792,0.4531,0.5722,2.9349,2.9246,4.2551,3.7785,5.0177,3.821,8/6/2016
3.919,0.4484,0.2792,0.4531,0.5722,2.9349,2.9246,4.2551,3.7785,5.0177,3.821,8/5/2016
3.9283,0.4473,0.2785,0.452,0.5724,2.9275,2.9167,4.258,3.7754,5.0387,3.826,8/4/2016
3.9488,0.4501,0.2731,0.4535,0.5756,2.9179,2.9037,4.2819,3.7817,5.1016,3.822,8/3/2016
3.9512,0.4467,0.2728,0.4517,0.5742,2.9211,2.893,4.2712,3.7491,5.0534,3.815,8/2/2016
3.9298,0.4434,0.2741,0.4495,0.5712,2.9115,2.8819,4.2489,3.7223,5.0173,3.806,8/1/2016
3.9145,0.4433,0.2704,0.4472,0.5707,2.9041,2.8691,4.246,3.6838,5.0459,3.828,7/31/2016
3.9145,0.4433,0.2704,0.4472,0.5707,2.9041,2.8691,4.246,3.6838,5.0459,3.828,7/30/2016
3.9145,0.4433,0.2704,0.4472,0.5707,2.9041,2.8691,4.246,3.6838,5.0459,3.828,7/29/2016
3.8905,0.4452,0.2686,0.4495,0.5705,2.9096,2.8823,4.2442,3.656,5.0397,3.828,7/28/2016
3.864,0.4427,0.2686,0.4472,0.5675,2.91,2.8688,4.2219,3.6343,5.0305,3.84,7/27/2016
3.886,0.4448,0.2662,0.4479,0.5685,2.9054,2.8912,4.229,3.6797,5.0439,3.844,7/26/2016
3.904,0.4449,0.2686,0.4491,0.5681,2.9205,2.879,4.2263,3.6201,5.0501,3.846,7/25/2016
3.8967,0.4462,0.2701,0.4513,0.5693,2.9238,2.8682,4.2353,3.621,5.095,3.839,7/24/2016
3.8967,0.4462,0.2701,0.4513,0.5693,2.9238,2.8682,4.2353,3.621,5.095,3.839,7/23/2016
3.8967,0.4462,0.2701,0.4513,0.5693,2.9238,2.8682,4.2353,3.621,5.095,3.839,7/22/2016
3.9064,0.4484,0.2699,0.4545,0.5712,2.9557,2.8874,4.2486,3.628,5.0821,3.858,7/21/2016
3.907,0.4488,0.2702,0.4542,0.5713,2.9554,2.8888,4.2496,3.6229,5.0847,3.859,7/20/2016
3.9219,0.4494,0.269,0.4555,0.5733,2.9643,2.8906,4.2648,3.6331,5.0822,3.856,7/19/2016
3.9242,0.451,0.2699,0.456,0.5735,2.9783,2.9291,4.2652,3.653,5.1086,3.86,7/18/2016
3.9263,0.4528,0.2686,0.459,0.576,2.9793,2.9399,4.2842,3.6311,5.1554,3.844,7/17/2016
3.9263,0.4528,0.2686,0.459,0.576,2.9793,2.9399,4.2842,3.6311,5.1554,3.844,7/16/2016
3.9263,0.4528,0.2686,0.459,0.576,2.9793,2.9399,4.2842,3.6311,5.1554,3.844,7/15/2016
3.9298,0.4545,0.2699,0.4587,0.5754,2.9812,2.9433,4.279,3.6477,5.0992,3.852,7/14/2016
3.93,0.4543,0.2701,0.4604,0.5764,2.9691,2.9518,4.2868,3.6985,5.1345,3.871,7/13/2016
3.9492,0.4551,0.2703,0.4591,0.5787,2.9719,2.9553,4.304,3.7331,5.1042,3.874,7/12/2016
3.9505,0.4527,0.2679,0.4558,0.5767,2.9684,2.9347,4.2894,3.79,5.0324,3.883,7/11/2016
3.9648,0.4534,0.2639,0.4566,0.5777,2.9829,2.9129,4.299,3.8578,5.0236,3.882,7/10/2016
3.9648,0.4534,0.2639,0.4566,0.5777,2.9829,2.9129,4.299,3.8578,5.0236,3.882,7/9/2016
3.9648,0.4534,0.2639,0.4566,0.5777,2.9829,2.9129,4.299,3.8578,5.0236,3.882,7/8/2016
3.9711,0.4531,0.2644,0.4584,0.5775,2.9979,2.9162,4.2971,3.8356,5.0578,3.878,7/7/2016
3.979,0.4554,0.2615,0.4608,0.5787,2.9892,2.9073,4.3065,3.8752,5.0514,3.895,7/6/2016
3.9777,0.4574,0.262,0.463,0.5795,2.9916,2.8948,4.3109,3.8005,5.0744,3.869,7/5/2016
3.9574,0.4566,0.2657,0.4632,0.5766,2.9951,2.9032,4.2908,3.7591,5.1222,3.856,7/4/2016
3.9391,0.4536,0.2618,0.4592,0.5742,2.9725,2.8687,4.2703,3.7481,5.1162,3.844,7/3/2016
3.9391,0.4536,0.2618,0.4592,0.5742,2.9725,2.8687,4.2703,3.7481,5.1162,3.844,7/2/2016
3.9391,0.4536,0.2618,0.4592,0.5742,2.9725,2.8687,4.2703,3.7481,5.1162,3.844,7/1/2016
3.9373,0.4542,0.26,0.4587,0.5758,2.9717,2.8647,4.2839,3.7398,5.1713,3.846,6/30/2016
3.9392,0.4535,0.2571,0.4576,0.5756,2.9706,2.8691,4.2811,3.7558,5.1731,3.858,6/29/2016
3.9628,0.4565,0.2553,0.4591,0.5782,2.9855,2.8706,4.3011,3.7925,5.1708,3.878,6/28/2016
3.9912,0.4578,0.2558,0.4574,0.577,2.996,2.8906,4.2912,3.8359,5.1531,3.9,6/27/2016
3.9865,0.4584,0.2603,0.4574,0.5808,2.9828,2.8662,4.3187,3.7799,5.3432,3.885,6/26/2016
3.9865,0.4584,0.2603,0.4574,0.5808,2.9828,2.8662,4.3187,3.7799,5.3432,3.885,6/25/2016
3.9865,0.4584,0.2603,0.4574,0.5808,2.9828,2.8662,4.3187,3.7799,5.3432,3.885,6/24/2016
4.001,0.4675,0.2649,0.4674,0.5853,3.0057,2.8964,4.3533,3.6153,5.6972,3.823,6/23/2016
4.0144,0.465,0.2622,0.4643,0.5845,3.0178,2.8915,4.3472,3.6851,5.6593,3.852,6/22/2016
4.0262,0.468,0.2629,0.4657,0.5877,3.0194,2.8921,4.3701,3.6862,5.6847,3.859,6/21/2016
4.0062,0.4671,0.2595,0.4656,0.5867,3.0027,2.87,4.3627,3.68,5.6365,3.851,6/20/2016
4.0065,0.463,0.2532,0.4609,0.5834,2.9893,2.8535,4.3382,3.7067,5.5083,3.863,6/19/2016
4.0065,0.463,0.2532,0.4609,0.5834,2.9893,2.8535,4.3382,3.7067,5.5083,3.863,6/18/2016
4.0065,0.463,0.2532,0.4609,0.5834,2.9893,2.8535,4.3382,3.7067,5.5083,3.863,6/17/2016
4.0021,0.461,0.2511,0.461,0.5825,2.9697,2.8446,4.3311,3.7123,5.459,3.871,6/16/2016
4.0187,0.4659,0.2545,0.4656,0.5851,3.018,2.8678,4.3509,3.646,5.503,3.875,6/15/2016
4.0031,0.4648,0.2514,0.4626,0.5831,3.0062,2.8382,4.335,3.6478,5.4626,3.864,6/14/2016
4.0127,0.4681,0.2548,0.4683,0.5873,3.0317,2.8678,4.3669,3.6534,5.492,3.874,6/13/2016
